input1,input2,input3,input4,input5,input6,output1,output2,output3,output4,output5,output6,output7,output8,output9
0.41887902,1.256637061,0.41887902,-0.41887902,0.41887902,-2.094395102,-0.875821295,0.202607177,-0.43804953,-0.479721627,-0.465028403,0.74405359,-0.052954876,0.861799812,0.504476823
0.41887902,1.256637061,0.41887902,-0.41887902,0.41887902,-1.256637061,-0.260504593,0.202607177,-0.943974411,-0.873935999,-0.465028403,0.141366385,-0.410333069,0.861799812,0.29820774
0.41887902,1.256637061,0.41887902,-0.41887902,0.41887902,-0.41887902,0.527198103,0.202607177,-0.825234811,-0.689833022,-0.465028403,-0.55486844,-0.496177954,0.861799812,-0.105396971
0.41887902,1.256637061,0.41887902,-0.41887902,0.41887902,0.41887902,0.966033365,0.202607177,-0.160405327,-0.049240778,-0.465028403,-0.883925297,-0.253682642,0.861799812,-0.439256418
0.41887902,1.256637061,0.41887902,-0.41887902,0.41887902,1.256637061,0.76560688,0.202607177,0.610570583,0.623935999,-0.465028403,-0.628054499,0.156684314,0.861799812,-0.482442856
0.41887902,1.256637061,0.41887902,-0.41887902,1.256637061,-2.094395102,-0.851638483,-0.265325298,-0.452011483,0.045207365,-0.896374872,0.440985695,-0.522176396,0.35512614,0.775381994
0.41887902,1.256637061,0.41887902,-0.41887902,1.256637061,-1.256637061,-0.23394738,-0.265325298,-0.935345449,-0.297466605,-0.896374872,0.328672645,-0.925625325,0.35512614,0.130779137
0.41887902,1.256637061,0.41887902,-0.41887902,1.256637061,-0.41887902,0.538555779,-0.265325298,-0.799725052,-0.443295386,-0.896374872,-0.001135842,-0.716552074,0.35512614,-0.600365347
0.41887902,1.256637061,0.41887902,-0.41887902,1.256637061,0.41887902,0.954675689,-0.265325298,-0.134895569,-0.295778415,-0.896374872,-0.330192699,-0.033308522,0.35512614,-0.934224795
0.41887902,1.256637061,0.41887902,-0.41887902,1.256637061,1.256637061,0.739049667,-0.265325298,0.619199545,0.047466605,-0.896374872,-0.440748239,0.67197657,0.35512614,-0.649871459
0.41887902,1.256637061,0.41887902,0.41887902,-2.094395102,-2.094395102,-0.266625003,-0.490409063,-0.829704802,0.11275918,0.839083783,-0.532187722,0.957181527,-0.235451386,-0.168422593
0.41887902,1.256637061,0.41887902,0.41887902,-2.094395102,-1.256637061,0.43818388,-0.490409063,-0.753321869,0.47094317,0.839083783,-0.272306692,0.765641834,-0.235451386,0.598627787
0.41887902,1.256637061,0.41887902,0.41887902,-2.094395102,-0.41887902,0.853029494,-0.490409063,-0.178436636,0.517485799,0.839083783,0.167770238,0.067447242,-0.235451386,0.969542941
0.41887902,1.256637061,0.41887902,0.41887902,-2.094395102,0.41887902,0.703392405,-0.490409063,0.51452704,0.221588002,0.839083783,0.496827095,-0.675379806,-0.235451386,0.698873925
0.41887902,1.256637061,0.41887902,0.41887902,-2.094395102,1.256637061,0.088293279,-0.490409063,0.867008217,-0.22094317,0.839083783,0.497114192,-0.97128184,-0.235451386,-0.034267075
0.41887902,1.256637061,0.41887902,0.41887902,-1.256637061,-2.094395102,-0.003715218,-0.191447431,-0.981495837,-0.531488591,0.831772729,-0.160231098,0.847057303,0.521058546,-0.104842343
0.41887902,1.256637061,0.41887902,0.41887902,-1.256637061,-1.256637061,0.726907586,-0.191447431,-0.65950985,-0.236560372,0.831772729,-0.502188528,0.644705011,0.521058546,0.559333031
0.41887902,1.256637061,0.41887902,0.41887902,-1.256637061,-0.41887902,0.976507446,-0.191447431,0.098899386,0.214909021,0.831772729,-0.511828331,0.015726407,0.521058546,0.853376043
0.41887902,1.256637061,0.41887902,0.41887902,-1.256637061,0.41887902,0.579914453,-0.191447431,0.791863062,0.524164779,0.831772729,-0.182771474,-0.623658971,0.521058546,0.582707027
0.41887902,1.256637061,0.41887902,0.41887902,-1.256637061,1.256637061,-0.200430427,-0.191447431,0.960820236,0.486560372,0.831772729,0.267232356,-0.850345017,0.521058546,-0.07356183
0.41887902,1.256637061,0.41887902,0.41887902,-0.41887902,-2.094395102,-0.020200649,0.234202392,-0.97197797,-0.957869228,0.274045397,0.085939877,0.286493414,0.932763828,0.21879937
0.41887902,1.256637061,0.41887902,0.41887902,-0.41887902,-1.256637061,0.708803526,0.234202392,-0.665392216,-0.704805392,0.274045397,-0.654330558,0.029101892,0.932763828,0.359311453
0.41887902,1.256637061,0.41887902,0.41887902,-0.41887902,-0.41887902,0.968764915,0.234202392,0.081509376,0.014655509,0.274045397,-0.961605083,-0.24754748,0.932763828,0.262053211
0.41887902,1.256637061,0.41887902,0.41887902,-0.41887902,0.41887902,0.587656984,0.234202392,0.774473052,0.724418291,0.274045397,-0.632548227,-0.360385083,0.932763828,-0.008615805
0.41887902,1.256637061,0.41887902,0.41887902,-0.41887902,1.256637061,-0.182326367,0.234202392,0.95493787,0.954805392,0.274045397,0.115090326,-0.234741898,0.932763828,-0.273583409
0.41887902,1.256637061,0.41887902,0.41887902,0.41887902,-2.094395102,-0.305172246,0.504871408,-0.807449541,-0.884230124,-0.465028403,0.043424321,-0.353563273,0.727223106,0.58833627
0.41887902,1.256637061,0.41887902,0.41887902,0.41887902,-1.256637061,0.395851859,0.504871408,-0.767076376,-0.623935999,-0.465028403,-0.628054499,-0.673799062,0.727223106,0.130925089
0.41887902,1.256637061,0.41887902,0.41887902,0.41887902,-0.41887902,0.834925434,0.504871408,-0.21909902,0.049240778,-0.465028403,-0.883925297,-0.548155877,0.727223106,-0.413124302
0.41887902,1.256637061,0.41887902,0.41887902,0.41887902,0.41887902,0.721496465,0.504871408,0.473864656,0.689833022,-0.465028403,-0.55486844,-0.059776687,0.727223106,-0.683793318
0.41887902,1.256637061,0.41887902,0.41887902,0.41887902,1.256637061,0.1306253,0.504871408,0.853253709,0.873935999,-0.465028403,0.141366385,0.468159056,0.727223106,-0.501969773
0.41887902,1.256637061,0.41887902,0.41887902,1.256637061,-2.094395102,-0.67005325,0.441447431,-0.596785395,-0.359301132,-0.896374872,-0.259643574,-0.649562421,0.040450647,0.759231458
0.41887902,1.256637061,0.41887902,0.41887902,1.256637061,-1.256637061,-0.004855159,0.441447431,-0.897273979,-0.047466605,-0.896374872,-0.440748239,-0.998861026,0.040450647,0.025306054
0.41887902,1.256637061,0.41887902,0.41887902,1.256637061,-0.41887902,0.663555779,0.441447431,-0.604001568,0.295778415,-0.896374872,-0.330192699,-0.687174547,0.040450647,-0.725365347
0.41887902,1.256637061,0.41887902,0.41887902,1.256637061,0.41887902,0.892866121,0.441447431,0.088962108,0.443295386,-0.896374872,-0.001135842,0.079241983,0.040450647,-0.996034363
0.41887902,1.256637061,0.41887902,0.41887902,1.256637061,1.256637061,0.531332319,0.441447431,0.723056106,0.297466605,-0.896374872,0.328672645,0.79322102,0.040450647,-0.607588808
0.41887902,1.256637061,0.41887902,1.256637061,-2.094395102,-2.094395102,-0.228513459,-0.943308143,-0.240730859,-0.418244344,0.318414767,-0.850696012,0.879120736,-0.093711168,-0.467295355
0.41887902,1.256637061,0.41887902,1.256637061,-2.094395102,-1.256637061,0.025992543,-0.943308143,-0.33089898,0.352330248,0.318414767,-0.880042858,0.935514716,-0.093711168,0.340632401
0.41887902,1.256637061,0.41887902,1.256637061,-2.094395102,-0.41887902,0.26329827,-0.943308143,-0.202098411,0.889754249,0.318414767,-0.327031211,0.372842323,-0.093711168,0.923150486
0.41887902,1.256637061,0.41887902,1.256637061,-2.094395102,0.41887902,0.32636932,-0.943308143,0.060438515,0.838393352,0.318414767,0.442389673,-0.436554297,-0.093711168,0.894784087
0.41887902,1.256637061,0.41887902,1.256637061,-2.094395102,1.256637061,0.173469131,-0.943308143,0.282980931,0.232235056,0.318414767,0.919064152,-0.957066006,-0.093711168,0.274304352
0.41887902,1.256637061,0.41887902,1.256637061,-1.256637061,-2.094395102,0.400799379,-0.688814621,-0.604064795,-0.641262033,0.25998158,-0.721936689,0.654326266,0.676715595,-0.337510208
0.41887902,1.256637061,0.41887902,1.256637061,-1.256637061,-1.256637061,0.717094758,-0.688814621,-0.106346258,0.107415462,0.25998158,-0.959620496,0.688648696,0.676715595,0.260420769
0.41887902,1.256637061,0.41887902,1.256637061,-1.256637061,-0.41887902,0.558860722,-0.688814621,0.461745723,0.785011979,0.25998158,-0.5622862,0.267265573,0.676715595,0.686021222
0.41887902,1.256637061,0.41887902,1.256637061,-1.256637061,0.41887902,0.030806869,-0.688814621,0.724282649,0.943135621,0.25998158,0.207134685,-0.330977547,0.676715595,0.657654824
0.41887902,1.256637061,0.41887902,1.256637061,-1.256637061,1.256637061,-0.517633084,-0.688814621,0.507533653,0.477149841,0.25998158,0.839486514,-0.710199986,0.676715595,0.19409272
0.41887902,1.256637061,0.41887902,1.256637061,-0.41887902,-2.094395102,0.658104334,0.021494254,-0.75261988,-0.752883429,0.029508497,-0.657492046,0.008076381,0.999333401,0.035602337
0.41887902,1.256637061,0.41887902,1.256637061,-0.41887902,-1.256637061,0.999663321,0.021494254,-0.014534166,-0.015165534,0.029508497,-0.999449476,-0.021053539,0.999333401,0.029824534
0.41887902,1.256637061,0.41887902,1.256637061,-0.41887902,-0.41887902,0.679706315,0.021494254,0.733169369,0.732587984,0.029508497,-0.680032422,-0.036251516,0.999333401,0.00431068
0.41887902,1.256637061,0.41887902,1.256637061,-0.41887902,0.41887902,-0.090038724,0.021494254,0.995706295,0.995559617,0.029508497,0.089388462,-0.027460458,0.999333401,-0.024055718
0.41887902,1.256637061,0.41887902,1.256637061,-0.41887902,1.256637061,-0.800201647,0.021494254,0.599345745,0.599730837,0.029508497,0.799657534,-0.00049775,0.999333401,-0.036503515
0.41887902,1.256637061,0.41887902,1.256637061,0.41887902,-2.094395102,0.373132737,0.717579547,-0.588091451,-0.679244326,-0.220491503,-0.700007602,-0.631980306,0.660653534,0.405139238
0.41887902,1.256637061,0.41887902,1.256637061,0.41887902,-1.256637061,0.686711653,0.717579547,-0.116218327,0.06570386,-0.220491503,-0.973173417,-0.723954493,0.660653534,-0.19856183
0.41887902,1.256637061,0.41887902,1.256637061,0.41887902,-0.41887902,0.545866833,0.717579547,0.432560972,0.767173253,-0.220491503,-0.602352635,-0.336859912,0.660653534,-0.670866833
0.41887902,1.256637061,0.41887902,1.256637061,0.41887902,0.41887902,0.043800757,0.717579547,0.695097898,0.960974348,-0.220491503,0.167068249,0.273147938,0.660653534,-0.699233232
0.41887902,1.256637061,0.41887902,1.256637061,0.41887902,1.256637061,-0.487249979,0.717579547,0.497661584,0.518861443,-0.220491503,0.825933593,0.702403204,0.660653534,-0.264889879
0.41887902,1.256637061,0.41887902,1.256637061,1.256637061,-2.094395102,-0.265538653,0.938814621,-0.219354353,-0.469074573,-0.324583723,-0.821349165,-0.842293457,-0.115206402,0.526563592
0.41887902,1.256637061,0.41887902,1.256637061,1.256637061,-1.256637061,-0.014667988,0.938814621,-0.344110387,0.296509228,-0.324583723,-0.898180207,-0.954917341,-0.115206402,-0.273606209
0.41887902,1.256637061,0.41887902,1.256637061,1.256637061,-0.41887902,0.245909054,0.938814621,-0.241155231,0.865881373,-0.324583723,-0.380650568,-0.435635381,-0.115206402,-0.892720169
0.41887902,1.256637061,0.41887902,1.256637061,1.256637061,0.41887902,0.343758536,0.938814621,0.021381695,0.862266228,-0.324583723,0.388770317,0.371923407,-0.115206402,-0.921086567
0.41887902,1.256637061,0.41887902,1.256637061,1.256637061,1.256637061,0.214129662,0.938814621,0.269769524,0.288056075,-0.324583723,0.900926803,0.933366051,-0.115206402,-0.339934258
0.41887902,1.256637061,1.256637061,-2.094395102,-2.094395102,-2.094395102,0.821514161,0.423136395,0.382191151,-0.479503506,0.149990017,0.86462673,0.30853018,-0.893565099,0.326114307
0.41887902,1.256637061,1.256637061,-2.094395102,-2.094395102,-1.256637061,0.265676892,0.423136395,0.866239794,-0.963393352,0.149990017,0.222207659,-0.035903174,-0.893565099,0.447495671
0.41887902,1.256637061,1.256637061,-2.094395102,-2.094395102,-0.41887902,-0.46596908,0.423136395,0.777063966,-0.80976845,0.149990017,-0.567254839,-0.356578005,-0.893565099,0.272751792
0.41887902,1.256637061,1.256637061,-2.094395102,-2.094395102,0.41887902,-0.889265239,0.423136395,0.173674772,-0.120288356,0.149990017,-0.981342808,-0.441291339,-0.893565099,-0.082482527
0.41887902,1.256637061,1.256637061,-2.094395102,-2.094395102,1.256637061,-0.724100097,0.423136395,-0.544641755,0.648791209,0.149990017,-0.746038177,-0.233985078,-0.893565099,-0.383134959
0.41887902,1.256637061,1.256637061,-2.094395102,-1.256637061,-2.094395102,0.400087423,0.669833795,0.625501991,-0.333169016,-0.529508497,0.780140473,0.853773073,-0.520522274,0.011318176
0.41887902,1.256637061,1.256637061,-2.094395102,-1.256637061,-1.256637061,-0.197127828,0.669833795,0.715865425,-0.802690942,-0.529508497,0.274423038,0.56287465,-0.520522274,0.64205038
0.41887902,1.256637061,1.256637061,-2.094395102,-1.256637061,-0.41887902,-0.663895949,0.669833795,0.33251294,-0.741041137,-0.529508497,-0.412890766,-0.100499761,-0.520522274,0.847912943
0.41887902,1.256637061,1.256637061,-2.094395102,-1.256637061,0.41887902,-0.69133837,0.669833795,-0.270876254,-0.189015669,-0.529508497,-0.826978735,-0.697369583,-0.520522274,0.492678624
0.41887902,1.256637061,1.256637061,-2.094395102,-1.256637061,1.256637061,-0.261295376,0.669833795,-0.695016124,0.488088799,-0.529508497,-0.693822799,-0.832762902,-0.520522274,-0.18858025
0.41887902,1.256637061,1.256637061,-2.094395102,-0.41887902,-2.094395102,-0.040672185,0.473276193,0.879974669,0.202061085,-0.858610701,0.471125231,0.978528023,0.196970329,-0.060709127
0.41887902,1.256637061,1.256637061,-2.094395102,-0.41887902,-1.256637061,-0.681163626,0.473276193,0.55859266,-0.214909021,-0.858610701,0.465404961,0.699878723,0.196970329,0.686565702
0.41887902,1.256637061,1.256637061,-2.094395102,-0.41887902,-0.41887902,-0.870902675,0.473276193,-0.132431779,-0.489665492,-0.858610701,0.151708177,-0.041907474,0.196970329,0.979513376
0.41887902,1.256637061,1.256637061,-2.094395102,-0.41887902,0.41887902,-0.484331644,0.473276193,-0.735820973,-0.440391314,-0.858610701,-0.262379792,-0.75596187,0.196970329,0.624279057
0.41887902,1.256637061,1.256637061,-2.094395102,-0.41887902,1.256637061,0.222740422,0.473276193,-0.852288889,-0.099693122,-0.858610701,-0.502840876,-0.969766975,0.196970329,-0.144064928
0.41887902,1.256637061,1.256637061,-2.094395102,0.41887902,-2.094395102,-0.209096936,-0.036466624,0.977214744,0.772004279,-0.6195369,0.142068374,0.60023984,0.784120026,0.157695657
0.41887902,1.256637061,1.256637061,-2.094395102,0.41887902,-1.256637061,-0.86612524,-0.036466624,0.498494989,0.410994314,-0.6195369,0.668773282,0.284448136,0.784120026,0.551584121
0.41887902,1.256637061,1.256637061,-2.094395102,0.41887902,-0.41887902,-0.950004879,-0.036466624,-0.310098236,-0.22198653,-0.6195369,0.75292497,-0.219573932,0.784120026,0.580467978
0.41887902,1.256637061,1.256637061,-2.094395102,0.41887902,0.41887902,-0.405229441,-0.036466624,-0.913487431,-0.708070276,-0.6195369,0.338837001,-0.578295413,0.784120026,0.225233659
0.41887902,1.256637061,1.256637061,-2.094395102,0.41887902,1.256637061,0.407702036,-0.036466624,-0.91238656,-0.725596457,-0.6195369,-0.299472554,-0.554336388,0.784120026,-0.279046508
0.41887902,1.256637061,1.256637061,-2.094395102,1.256637061,-2.094395102,0.006266362,-0.522078061,0.852874687,0.999507048,0.029508497,0.010719589,-0.030763513,0.852387088,0.522005612
0.41887902,1.256637061,1.256637061,-2.094395102,1.256637061,-1.256637061,-0.629616396,-0.522078061,0.575341371,0.66083455,0.029508497,0.749951296,-0.408510577,0.852387088,0.326428187
0.41887902,1.256637061,1.256637061,-2.094395102,1.256637061,-0.41887902,-0.848857563,-0.522078061,-0.082917646,-0.115137802,0.029508497,0.992911142,-0.515930348,0.852387088,-0.085159431
0.41887902,1.256637061,1.256637061,-2.094395102,1.256637061,0.41887902,-0.506376756,-0.522078061,-0.686306841,-0.814919004,0.029508497,0.578823173,-0.281938996,0.852387088,-0.44039375
0.41887902,1.256637061,1.256637061,-2.094395102,1.256637061,1.256637061,0.171193191,-0.522078061,-0.835540178,-0.975436693,0.029508497,-0.218294541,0.138622325,0.852387088,-0.504202443
0.41887902,1.256637061,1.256637061,-1.256637061,-2.094395102,-2.094395102,0.614877062,0.720955928,-0.319607178,-0.248603713,0.561809569,0.789028645,0.74841325,-0.405700084,0.524676138
0.41887902,1.256637061,1.256637061,-1.256637061,-2.094395102,-1.256637061,0.648947482,0.720955928,0.243083763,-0.752710908,0.561809569,0.343214653,0.110875855,-0.405700084,0.907256296
0.41887902,1.256637061,1.256637061,-1.256637061,-2.094395102,-0.41887902,0.253584182,0.720955928,0.644916749,-0.758720099,0.561809569,-0.329717787,-0.600032394,-0.405700084,0.689469773
0.41887902,1.256637061,1.256637061,-1.256637061,-2.094395102,0.41887902,-0.309585607,0.720955928,0.619983308,-0.262654773,0.561809569,-0.784463179,-0.913875934,-0.405700084,0.015434359
0.41887902,1.256637061,1.256637061,-1.256637061,-2.094395102,1.256637061,-0.667890592,0.720955928,0.184782864,0.407219405,0.561809569,-0.720098858,-0.622972321,-0.405700084,-0.668814569
0.41887902,1.256637061,1.256637061,-1.256637061,-1.256637061,-2.094395102,-0.047490739,0.99689488,0.062811051,-0.435438239,-0.077254249,0.896897609,0.898965055,0.015243997,0.437755012
0.41887902,1.256637061,1.256637061,-1.256637061,-1.256637061,-1.256637061,-0.078455214,0.99689488,0.0067363,-0.95788987,-0.077254249,0.276547967,0.27620966,0.015243997,0.960976506
0.41887902,1.256637061,1.256637061,-1.256637061,-1.256637061,-0.41887902,-0.057502831,0.99689488,-0.053796122,-0.84646862,-0.077254249,-0.526804192,-0.52932438,0.015243997,0.848282571
0.41887902,1.256637061,1.256637061,-1.256637061,-1.256637061,0.41887902,0.001501406,0.99689488,-0.078729563,-0.174906252,-0.077254249,-0.981549583,-0.984583947,0.015243997,0.174247157
0.41887902,1.256637061,1.256637061,-1.256637061,-1.256637061,1.256637061,0.059512104,0.99689488,-0.051564599,0.612398367,-0.077254249,-0.786765544,-0.788306127,0.015243997,-0.61509436
0.41887902,1.256637061,1.256637061,-1.256637061,-0.41887902,-2.094395102,-0.668290732,0.613149823,0.421230094,-0.149164779,-0.665195933,0.73161755,0.728791716,0.426100534,0.536004635
0.41887902,1.256637061,1.256637061,-1.256637061,-0.41887902,-1.256637061,-0.760208747,0.613149823,-0.214778851,-0.643508516,-0.665195933,0.378696661,0.089327772,0.426100534,0.900254899
0.41887902,1.256637061,1.256637061,-1.256637061,-0.41887902,-0.41887902,-0.349067148,0.613149823,-0.7086603,-0.712017707,-0.665195933,-0.224822497,-0.609247824,0.426100534,0.668771578
0.41887902,1.256637061,1.256637061,-1.256637061,-0.41887902,0.41887902,0.293065722,0.613149823,-0.733593741,-0.309357165,-0.665195933,-0.679567889,-0.904660504,0.426100534,-0.005263836
0.41887902,1.256637061,1.256637061,-1.256637061,-0.41887902,1.256637061,0.741265637,0.613149823,-0.27307975,0.298017013,-0.665195933,-0.68461685,-0.601424239,0.426100534,-0.675815966
0.41887902,1.256637061,1.256637061,-1.256637061,0.41887902,-2.094395102,-0.836715483,-0.176340254,0.518470169,0.420778415,-0.812951668,0.402560693,0.350503533,0.554989821,0.754409419
0.41887902,1.256637061,1.256637061,-1.256637061,0.41887902,-1.256637061,-0.945170361,-0.176340254,-0.274876523,-0.01760518,-0.812951668,0.582064982,-0.326102815,0.554989821,0.765273319
0.41887902,1.256637061,1.256637061,-1.256637061,0.41887902,-0.41887902,-0.428169351,-0.176340254,-0.886326758,-0.444338745,-0.812951668,0.376394296,-0.786914281,0.554989821,0.269726181
0.41887902,1.256637061,1.256637061,-1.256637061,0.41887902,0.41887902,0.372167926,-0.176340254,-0.911260199,-0.577036127,-0.812951668,-0.078351095,-0.726994046,0.554989821,-0.404309233
0.41887902,1.256637061,1.256637061,-1.256637061,0.41887902,1.256637061,0.926227251,-0.176340254,-0.333177421,-0.327886322,-0.812951668,-0.481248528,-0.185993652,0.554989821,-0.810797546
0.41887902,1.256637061,1.256637061,-1.256637061,1.256637061,-2.094395102,-0.4413118,-0.849139145,0.290183746,0.897237825,-0.422745751,0.127476725,0.014428469,0.316620816,0.948442448
0.41887902,1.256637061,1.256637061,-1.256637061,1.256637061,-1.256637061,-0.510943782,-0.849139145,-0.133787755,0.505635621,-0.422745751,0.752076225,-0.695175568,0.316620816,0.645354313
0.41887902,1.256637061,1.256637061,-1.256637061,1.256637061,-0.41887902,-0.242464445,-0.849139145,-0.469226709,-0.220565285,-0.422745751,0.878997716,-0.944754967,0.316620816,-0.084789803
0.41887902,1.256637061,1.256637061,-1.256637061,1.256637061,0.41887902,0.18646302,-0.849139145,-0.49416015,-0.800809587,-0.422745751,0.424252325,-0.56915336,0.316620816,-0.758825218
0.41887902,1.256637061,1.256637061,-1.256637061,1.256637061,1.256637061,0.492000672,-0.849139145,-0.192088653,-0.851127124,-0.422745751,-0.311237286,0.183079101,0.316620816,-0.930716553
0.41887902,1.256637061,1.256637061,-0.41887902,-2.094395102,-2.094395102,0.120005268,0.462588757,-0.878413558,-0.254711644,0.8695369,0.423116482,0.959541929,0.172965955,0.222175751
0.41887902,1.256637061,1.256637061,-0.41887902,-2.094395102,-1.256637061,0.733087687,0.462588757,-0.498592103,-0.484872181,0.8695369,0.093832548,0.476950113,0.172965955,0.861743215
0.41887902,1.256637061,1.256637061,-0.41887902,-2.094395102,-0.41887902,0.86105755,0.462588757,0.211167086,-0.394173989,0.8695369,-0.297544023,-0.321258092,0.172965955,0.931061768
0.41887902,1.256637061,1.256637061,-0.41887902,-2.094395102,0.41887902,0.419232234,0.462588757,0.781188823,-0.04263558,0.8695369,-0.492024173,-0.906877358,0.172965955,0.384260637
0.41887902,1.256637061,1.256637061,-0.41887902,-2.094395102,1.256637061,-0.300015313,0.462588757,0.834267616,0.337116447,0.8695369,-0.360912843,-0.8923807,0.172965955,-0.416820663
0.41887902,1.256637061,1.256637061,-0.41887902,-1.256637061,-2.094395102,-0.333339101,0.713159806,-0.616675064,-0.690502811,0.260687436,0.67472063,0.641943075,0.650726634,0.405541535
0.41887902,1.256637061,1.256637061,-0.41887902,-1.256637061,-1.256637061,0.235231488,0.713159806,-0.660355388,-0.96345171,0.260687436,-0.061667367,0.128167665,0.650726634,0.748416928
0.41887902,1.256637061,1.256637061,-0.41887902,-1.256637061,-0.41887902,0.648140278,0.713159806,-0.267052938,-0.598847242,0.260687436,-0.757247675,-0.470421259,0.650726634,0.59603581
0.41887902,1.256637061,1.256637061,-0.41887902,-1.256637061,0.41887902,0.632149506,0.713159806,0.302968799,0.162037673,0.260687436,-0.951727825,-0.757714191,0.650726634,0.049234678
0.41887902,1.256637061,1.256637061,-0.41887902,-1.256637061,1.256637061,0.197840887,0.713159806,0.672504331,0.815695975,0.260687436,-0.516412758,-0.543598252,0.650726634,-0.53014695
0.41887902,1.256637061,1.256637061,-0.41887902,-0.41887902,-2.094395102,-0.797948785,0.49180535,-0.348432538,-0.590259282,-0.520669016,0.616845001,0.121949645,0.697876259,0.705759882
0.41887902,1.256637061,1.256637061,-0.41887902,-0.41887902,-1.256637061,-0.274996117,0.49180535,-0.826138386,-0.853365722,-0.520669016,-0.025898261,-0.442881564,0.697876259,0.562871786
0.41887902,1.256637061,1.256637061,-0.41887902,-0.41887902,-0.41887902,0.429932148,0.49180535,-0.757156421,-0.551766964,-0.520669016,-0.65150364,-0.714640864,0.697876259,0.047509597
0.41887902,1.256637061,1.256637061,-0.41887902,-0.41887902,0.41887902,0.850357635,0.49180535,-0.187134684,0.114957396,-0.520669016,-0.84598379,-0.513494586,0.697876259,-0.499291535
0.41887902,1.256637061,1.256637061,-0.41887902,-0.41887902,1.256637061,0.708068492,0.49180535,0.506721332,0.705609988,-0.520669016,-0.480643653,0.027450977,0.697876259,-0.715692092
0.41887902,1.256637061,1.256637061,-0.41887902,0.41887902,-2.094395102,-0.966373536,-0.054995782,-0.251192463,-0.020316088,-0.957478585,0.287788145,-0.256338538,0.283214095,0.924164666
0.41887902,1.256637061,1.256637061,-0.41887902,0.41887902,-1.256637061,-0.459957731,-0.054995782,-0.886236058,-0.227462387,-0.957478585,0.17747006,-0.858312151,0.283214095,0.427890206
0.41887902,1.256637061,1.256637061,-0.41887902,0.41887902,-0.41887902,0.350829945,-0.054995782,-0.934822878,-0.284088002,-0.957478585,-0.050286847,-0.892307322,0.283214095,-0.351535801
0.41887902,1.256637061,1.256637061,-0.41887902,0.41887902,0.41887902,0.929459839,-0.054995782,-0.364801141,-0.152721567,-0.957478585,-0.244766997,-0.335828128,0.283214095,-0.898336933
0.41887902,1.256637061,1.256637061,-0.41887902,0.41887902,1.256637061,0.893030106,-0.054995782,0.446623661,0.079706653,-0.957478585,-0.277275331,0.442881564,0.283214095,-0.850673672
0.41887902,1.256637061,1.256637061,-0.41887902,1.256637061,-2.094395102,-0.727160162,-0.565404072,-0.389302368,0.642173253,-0.760687436,-0.094700254,-0.242593511,-0.318861821,0.916228971
0.41887902,1.256637061,1.256637061,-0.41887902,1.256637061,-1.256637061,-0.19725708,-0.565404072,-0.800879442,0.500073782,-0.760687436,0.413860891,-0.843217562,-0.318861821,0.432794735
0.41887902,1.256637061,1.256637061,-0.41887902,1.256637061,-0.41887902,0.463178664,-0.565404072,-0.682483525,0.027056093,-0.760687436,0.648554233,-0.885851846,-0.318861821,-0.337036565
0.41887902,1.256637061,1.256637061,-0.41887902,1.256637061,0.41887902,0.81711112,-0.565404072,-0.112461788,-0.463865662,-0.760687436,0.454074083,-0.342283604,-0.318861821,-0.883837697
0.41887902,1.256637061,1.256637061,-0.41887902,1.256637061,1.256637061,0.630329455,-0.565404072,0.531980276,-0.647829516,-0.760687436,-0.0408845,0.427786975,-0.318861821,-0.845769143
0.41887902,1.256637061,1.256637061,0.41887902,-2.094395102,-2.094395102,-0.335625362,-0.180993541,-0.924444133,-0.493785444,0.8695369,0.009028513,0.802204183,0.459507255,-0.381210613
0.41887902,1.256637061,1.256637061,0.41887902,-2.094395102,-1.256637061,0.462418671,-0.180993541,-0.867992114,-0.337116447,0.8695369,-0.360912843,0.820074066,0.459507255,0.341074199
0.41887902,1.256637061,1.256637061,0.41887902,-2.094395102,-0.41887902,0.954462334,-0.180993541,-0.237156047,0.04263558,0.8695369,-0.492024173,0.295269131,0.459507255,0.837656984
0.41887902,1.256637061,1.256637061,0.41887902,-2.094395102,0.41887902,0.81490125,-0.180993541,0.550615375,0.394173989,0.8695369,-0.297544023,-0.42492684,0.459507255,0.779929653
0.41887902,1.256637061,1.256637061,0.41887902,-2.094395102,1.256637061,0.1360884,-0.180993541,0.974023247,0.484872181,0.8695369,0.093832548,-0.86393224,0.459507255,0.206092619
0.41887902,1.256637061,1.256637061,0.41887902,-1.256637061,-2.094395102,-0.268300715,0.006387077,-0.963314036,-0.929576612,0.260687436,0.260632661,0.252788547,0.965402127,-0.064005348
0.41887902,1.256637061,1.256637061,0.41887902,-1.256637061,-1.256637061,0.536353621,0.006387077,-0.843969193,-0.815695975,0.260687436,-0.516412758,0.216713797,0.965402127,0.145030563
0.41887902,1.256637061,1.256637061,0.41887902,-1.256637061,-0.41887902,0.986081962,0.006387077,-0.1661372,-0.162037673,0.260687436,-0.951727825,0.037231122,0.965402127,0.258094125
0.41887902,1.256637061,1.256637061,0.41887902,-1.256637061,0.41887902,0.783281622,0.006387077,0.621634222,0.598847242,0.260687436,-0.757247675,-0.166888831,0.965402127,0.200366794
0.41887902,1.256637061,1.256637061,0.41887902,-1.256637061,1.256637061,0.062153451,0.006387077,0.998046168,0.96345171,0.260687436,-0.061667367,-0.260571971,0.965402127,0.010048983
